Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B Cyclist,North Strand Rd S/B,North Strand Rd S/B Cyclist IN,North Strand Rd S/B Cyclist OUT,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
13/10/2025 00:00,,,,3,2,1,1,0,1,,,,0,0,0,4,4,0,1,1,0,17,12,5,14,9,9,0,,,,15,0,15
13/10/2025 01:00,,,,1,0,1,0,0,0,,,,0,0,0,1,1,0,1,1,0,6,4,2,6,2,2,0,,,,1,0,1
13/10/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,4,1,3,2,1,1,0,,,,5,0,5
13/10/2025 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,,,,2,0,2
13/10/2025 04:00,,,,1,0,1,4,1,3,,,,0,0,0,1,1,0,1,1,0,9,2,7,6,6,6,0,,,,2,0,2
13/10/2025 05:00,,,,4,3,1,13,11,2,,,,0,0,0,4,4,0,2,2,0,32,4,28,6,21,21,0,,,,6,1,5
13/10/2025 06:00,,,,20,17,3,36,30,6,,,,0,0,0,13,13,0,5,5,0,144,23,121,22,126,126,0,,,,2,0,2
13/10/2025 07:00,,,,74,59,15,103,82,21,,,,0,0,0,14,14,0,38,38,0,305,64,241,51,230,230,0,,,,22,0,22
13/10/2025 08:00,,,,110,91,19,162,136,26,,,,0,0,0,71,71,0,102,102,0,624,91,533,68,530,530,0,,,,40,0,40
13/10/2025 09:00,,,,59,36,23,71,48,23,,,,0,0,0,26,26,0,21,21,0,260,43,217,28,231,231,0,,,,26,1,25
13/10/2025 10:00,,,,30,17,13,47,21,26,,,,0,0,0,21,21,0,7,7,0,99,13,86,32,69,69,0,,,,24,1,23
13/10/2025 11:00,,,,46,24,22,62,31,31,,,,0,0,0,10,10,0,11,11,0,90,34,56,29,71,71,0,,,,22,0,22
13/10/2025 12:00,,,,45,30,15,79,47,32,,,,0,0,0,19,19,0,11,11,0,107,46,61,65,73,73,0,,,,46,0,46
13/10/2025 13:00,,,,40,22,18,53,27,26,,,,0,0,0,24,24,0,15,15,0,133,58,75,80,75,75,0,,,,82,0,82
13/10/2025 14:00,,,,35,16,19,46,20,26,,,,0,0,0,26,26,0,14,14,0,135,77,58,70,60,60,0,,,,72,0,72
13/10/2025 15:00,,,,44,18,26,63,23,40,,,,0,0,0,70,70,0,22,22,0,175,116,59,121,62,62,0,,,,67,0,67
13/10/2025 16:00,,,,62,22,40,90,28,62,,,,0,0,0,35,35,0,23,23,0,257,177,80,208,79,79,0,,,,152,0,152
13/10/2025 17:00,,,,106,28,78,162,40,122,,,,0,0,0,56,56,0,29,29,0,504,360,144,435,103,103,0,,,,257,2,255
13/10/2025 18:00,,,,85,15,70,146,42,104,,,,0,0,0,34,34,0,14,14,0,373,257,116,257,86,86,0,,,,204,1,203
13/10/2025 19:00,,,,45,19,26,70,25,45,,,,0,0,0,29,29,0,12,12,0,205,130,75,98,49,49,0,,,,113,1,112
13/10/2025 20:00,,,,17,4,13,32,9,23,,,,0,0,0,21,21,0,5,5,0,117,65,52,56,42,42,0,,,,87,0,87
13/10/2025 21:00,,,,9,1,8,22,5,17,,,,0,0,0,13,13,0,9,9,0,76,51,25,46,28,28,0,,,,74,0,74
13/10/2025 22:00,,,,5,3,2,6,1,5,,,,0,0,0,9,9,0,5,5,0,63,46,17,39,16,16,0,,,,54,0,54
13/10/2025 23:00,,,,3,2,1,4,2,2,,,,0,0,0,7,7,0,1,1,0,29,18,11,23,12,12,0,,,,28,0,28
14/10/2025 00:00,,,,2,1,1,4,2,2,,,,0,0,0,3,3,0,1,1,0,13,10,3,10,5,5,0,,,,11,0,11
14/10/2025 01:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,10,6,4,3,0,0,0,,,,2,0,2
14/10/2025 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,,,,4,0,4
14/10/2025 03:00,,,,2,1,1,4,2,2,,,,0,0,0,0,0,0,0,0,0,2,1,1,5,1,1,0,,,,2,0,2
14/10/2025 04:00,,,,1,0,1,3,1,2,,,,0,0,0,2,2,0,0,0,0,5,0,5,2,4,4,0,,,,3,0,3
14/10/2025 05:00,,,,5,3,2,10,7,3,,,,0,0,0,3,3,0,4,4,0,32,6,26,4,34,34,0,,,,5,0,5
14/10/2025 06:00,,,,27,24,3,29,20,9,,,,0,0,0,14,14,0,8,8,0,173,35,138,13,132,132,0,,,,13,1,12
14/10/2025 07:00,,,,76,59,17,106,82,24,,,,0,0,0,23,23,0,29,29,0,375,68,307,68,290,290,0,,,,26,0,26
14/10/2025 08:00,,,,106,92,14,178,151,27,,,,0,0,0,59,59,0,114,114,0,917,112,805,68,587,587,0,,,,61,0,61
14/10/2025 09:00,,,,55,40,15,76,63,13,,,,0,0,0,27,27,0,15,15,0,318,35,283,42,267,267,0,,,,42,0,42
14/10/2025 10:00,,,,44,25,19,51,23,28,,,,0,0,0,13,13,0,10,10,0,109,29,80,35,69,69,0,,,,29,1,28
14/10/2025 11:00,,,,46,18,28,69,36,33,,,,0,0,0,14,14,0,13,13,0,103,34,69,32,84,84,0,,,,24,0,24
14/10/2025 12:00,,,,42,27,15,61,30,31,,,,0,0,0,15,15,0,17,17,0,103,45,58,61,64,64,0,,,,56,0,56
14/10/2025 13:00,,,,33,19,14,54,25,29,,,,0,0,0,20,20,0,7,7,0,125,68,57,77,91,91,0,,,,76,1,75
14/10/2025 14:00,,,,27,12,15,50,22,28,,,,0,0,0,20,20,0,9,9,0,131,67,64,106,80,80,0,,,,77,1,76
14/10/2025 15:00,,,,36,8,28,65,24,41,,,,0,0,0,75,75,0,15,15,0,168,109,59,132,61,61,0,,,,87,2,85
14/10/2025 16:00,,,,58,20,38,89,28,61,,,,0,0,0,50,50,0,27,27,0,293,211,82,232,61,61,0,,,,142,0,142
14/10/2025 17:00,,,,116,19,97,176,25,151,,,,0,0,0,49,49,0,32,32,0,565,422,143,478,106,106,0,,,,254,1,253
14/10/2025 18:00,,,,74,18,56,130,36,94,,,,0,0,0,40,40,0,19,19,0,452,289,163,259,97,97,0,,,,175,0,175
14/10/2025 19:00,,,,43,14,29,77,19,58,,,,0,0,0,31,31,0,14,14,0,250,152,98,75,45,45,0,,,,107,0,107
14/10/2025 20:00,,,,23,8,15,34,12,22,,,,0,0,0,16,16,0,9,9,0,137,91,46,90,55,55,0,,,,83,0,83
14/10/2025 21:00,,,,16,8,8,35,11,24,,,,0,0,0,21,21,0,7,7,0,110,75,35,82,39,39,0,,,,74,1,73
14/10/2025 22:00,,,,11,3,8,18,7,11,,,,0,0,0,10,10,0,1,1,0,125,88,37,56,16,16,0,,,,70,2,68
14/10/2025 23:00,,,,5,2,3,5,2,3,,,,0,0,0,5,5,0,2,2,0,55,44,11,44,13,13,0,,,,42,0,42
15/10/2025 00:00,,,,1,1,0,1,0,1,,,,0,0,0,4,4,0,1,1,0,19,14,5,12,9,9,0,,,,27,1,26
15/10/2025 01:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,12,9,3,12,2,2,0,,,,1,0,1
15/10/2025 02:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,17,12,5,11,3,3,0,,,,7,0,7
15/10/2025 03:00,,,,5,4,1,5,3,2,,,,0,0,0,0,0,0,1,1,0,2,1,1,6,1,1,0,,,,6,0,6
15/10/2025 04:00,,,,3,1,2,7,3,4,,,,0,0,0,2,2,0,1,1,0,8,1,7,3,9,9,0,,,,2,0,2
15/10/2025 05:00,,,,5,4,1,14,11,3,,,,0,0,0,5,5,0,3,3,0,33,4,29,6,34,34,0,,,,4,0,4
15/10/2025 06:00,,,,16,14,2,36,30,6,,,,0,0,0,14,14,0,12,12,0,164,31,133,16,125,125,0,,,,10,0,10
15/10/2025 07:00,,,,82,67,15,120,93,27,,,,0,0,0,20,20,0,32,32,0,377,70,307,53,294,294,0,,,,22,0,22
15/10/2025 08:00,,,,105,93,12,163,138,25,,,,0,0,0,67,67,0,115,115,0,795,87,708,60,560,560,0,,,,51,1,50
15/10/2025 09:00,,,,39,27,12,80,52,28,,,,0,0,0,31,31,0,11,11,0,325,42,283,32,264,264,0,,,,36,1,35
15/10/2025 10:00,,,,51,29,22,62,28,34,,,,0,0,0,11,11,0,12,12,0,132,35,97,24,108,108,0,,,,37,0,37
15/10/2025 11:00,,,,45,28,17,58,39,19,,,,0,0,0,19,19,0,7,7,0,105,36,69,39,76,76,0,,,,38,0,38
15/10/2025 12:00,,,,53,26,27,72,34,38,,,,0,0,0,24,24,0,18,18,0,113,47,66,74,82,82,0,,,,69,1,68
15/10/2025 13:00,,,,33,16,17,57,27,30,,,,0,0,0,38,38,0,11,11,0,138,68,70,80,90,90,0,,,,66,2,64
15/10/2025 14:00,,,,33,13,20,55,28,27,,,,0,0,0,18,18,0,10,10,0,145,72,73,83,64,64,0,,,,80,0,80
15/10/2025 15:00,,,,37,19,18,52,18,34,,,,0,0,0,62,62,0,22,22,0,170,110,60,118,67,67,0,,,,77,1,76
15/10/2025 16:00,,,,64,20,44,96,25,71,,,,0,0,0,38,38,0,34,34,0,306,218,88,233,78,78,0,,,,111,0,111
15/10/2025 17:00,,,,108,25,83,177,38,139,,,,0,0,0,49,49,0,32,32,0,559,425,134,403,101,101,0,,,,240,0,240
15/10/2025 18:00,,,,95,20,75,138,27,111,,,,0,0,0,31,31,0,19,19,0,440,295,145,247,70,70,0,,,,221,1,220
15/10/2025 19:00,,,,40,8,32,77,23,54,,,,0,0,0,23,23,0,11,11,0,230,147,83,153,66,66,0,,,,106,1,105
15/10/2025 20:00,,,,43,20,23,58,20,38,,,,0,0,0,22,22,0,13,13,0,155,87,68,72,39,39,0,,,,91,2,89
15/10/2025 21:00,,,,16,6,10,30,11,19,,,,0,0,0,19,19,0,1,1,0,72,27,45,36,32,32,0,,,,81,0,81
15/10/2025 22:00,,,,8,5,3,22,8,14,,,,0,0,0,12,12,0,6,6,0,34,7,27,43,29,29,0,,,,84,0,84
15/10/2025 23:00,,,,4,1,3,7,1,6,,,,0,0,0,6,6,0,4,4,0,20,4,16,41,12,12,0,,,,40,0,40
16/10/2025 00:00,,,,2,0,2,6,1,5,,,,0,0,0,2,2,0,3,3,0,8,2,6,19,20,20,0,,,,25,0,25
16/10/2025 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,3,0,3,10,3,3,0,,,,1,0,1
16/10/2025 02:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,2,2,0,6,3,3,0,,,,4,0,4
16/10/2025 03:00,,,,2,2,0,4,2,2,,,,0,0,0,1,1,0,0,0,0,8,4,4,8,1,1,0,,,,6,0,6
16/10/2025 04:00,,,,3,1,2,6,3,3,,,,0,0,0,2,2,0,1,1,0,8,3,5,4,11,11,0,,,,3,0,3
16/10/2025 05:00,,,,4,3,1,10,8,2,,,,0,0,0,4,4,0,4,4,0,40,9,31,5,43,43,0,,,,7,0,7
16/10/2025 06:00,,,,21,17,4,30,23,7,,,,0,0,0,13,13,0,11,11,0,153,29,124,17,135,135,0,,,,7,0,7
16/10/2025 07:00,,,,65,54,11,101,80,21,,,,0,0,0,21,21,0,28,28,0,329,65,264,42,245,245,0,,,,26,0,26
16/10/2025 08:00,,,,107,86,21,174,150,24,,,,0,0,0,63,63,0,95,95,0,708,99,609,66,573,573,0,,,,54,2,52
16/10/2025 09:00,,,,50,34,16,73,49,24,,,,0,0,0,29,29,0,13,13,0,305,41,264,41,313,313,0,,,,37,1,36
16/10/2025 10:00,,,,35,13,22,53,22,31,,,,0,0,0,14,14,0,9,9,0,115,18,97,26,77,77,0,,,,29,0,29
