"lati","longi","x","y","z"
47.75,16.23333,0.645560369155126,0.187959925293095,0.740218127486832
33.13333,115.16667,-0.356107130912784,0.757910267989438,0.546589184844745
51.9,-1.11667,0.616918690388806,-0.0120250014415955,0.786935021961337
47.16667,0.43333,0.679848569359221,0.00514181672996602,0.733334496980018
35.88333,-99.33333,-0.131398486830606,-0.799486248409279,0.586136653232917
50.36667,4.73333,0.635696674520557,0.0526360940913855,0.770142311266111
-26.15,26.18333,0.805533249191879,0.396080426857084,-0.440722679138576
56.65,15.86667,0.528806720126635,0.150302034142685,0.835327930385117
52.56667,-8.78333,0.600709656796558,-0.0928158133321604,0.794061164537626
52.75,12.9,0.590017090621459,0.135131953051308,0.796002002534622
50.2,14.85,0.61873010082417,0.16405331361735,0.768283523593523
56,26.43333,0.500730938559098,0.248928163255524,0.829037572555042
26.96556,72.62667,0.266132937430907,0.850618578696443,0.453454841401919
36.00833,-95.15,-0.0726125033295398,-0.805665963526429,0.587902865765466
38.25,-85.75,0.0581986520724566,-0.783157454682583,0.619093949309834
52,19.91667,0.578838180695022,0.209726995806078,0.788010753606722
24.95,75.15,0.232371486696484,0.87639335178398,0.421827198173976
47.85,0.48333,0.671049982654135,0.00566091053328076,0.741390500931742
24.8,103.3,-0.208833970361776,0.883429863291084,0.419452082446177
56.21667,13.03333,0.541729340815261,0.125400048125913,0.831146286299759
46.21667,5,0.689300136508265,0.0603059477113451,0.721961574102337
-5.2,-36.66667,0.79882193883448,-0.594700971449867,-0.0906325801977802
-15.21222,35.24222,0.788102502020512,0.556815333111411,-0.262394990655381
-28.83333,31.95,0.743317253019352,0.463574715324122,-0.482263356140526
37.86667,27.51667,0.700136891938445,0.364727139640459,0.613826071584176
27.66667,95.78333,-0.0892455472193386,0.881155914695738,0.464326917481894
12.83333,9.38333,0.961974186729895,0.158966254239212,0.222115722267721
9.5,31.75,0.838690155748272,0.518997216226251,0.165047605860678
23.05,86.7,0.0529683180040226,0.918637725888574,0.391534271631608
-17.65,31.6,0.811633112965632,0.499320022608544,-0.303201591288568
45.81667,44.63333,0.495966414893714,0.489658723362484,0.717113414971787
34.23333,72.08333,0.254337033927288,0.786660000969192,0.562564410577332
4.66667,29.25,0.869603580998881,0.48700140506479,0.0813587326526345
-22.25,-49.93333,0.595750571509254,-0.708312417739155,-0.378648617352433
41.9,-91.6,-0.020782398091647,-0.744021350353988,0.667832555471047
61.5,30.5,0.411133901999806,0.242176376054521,0.878817112661965
44.5,0.15,0.713248004884823,0.00186728317633244,0.700909264299851
-14.2,48.1,0.647427165409993,0.721569367367053,-0.245307385878803
35.8,-84.1,0.0833713074502653,-0.806767465610497,0.584957674987215
48.13333,12.61667,0.651283936682464,0.145778177017884,0.744699910651757
48.18333,13.13333,0.649309810153149,0.15149734961422,0.745282042919826
8.96667,12.08333,0.965894119770331,0.20677583632604,0.155859882281376
24.68333,-101.68333,-0.183999684968643,-0.889804516007358,0.417602728947442
-1.21667,30,0.865830156657952,0.499887274018964,-0.0212333015698243
1.06667,34.16667,0.827264027416758,0.561504835139076,0.0186158281482528
-6.23333,106.88333,-0.288706805792427,0.951240912453736,-0.108577653148874
53.18333,13.15,0.583542721647657,0.13633156791158,0.800557053309016
55.05,12.06667,0.560204006864857,0.119756517149387,0.819652272181812
0,37.66667,0.791579135507287,0.611066667581808,0
25.48333,81.98333,0.125893098843299,0.893888794936521,0.430248474663845
38.18333,15.56667,0.757204042093504,0.210940427155661,0.618179726963482
45.76667,3.25,0.696460083139536,0.0395478695427818,0.716504932717073
46.5,25.73333,0.620086736323873,0.298871981479923,0.725374371012288
34.8,111.7,-0.303617257315157,0.762956476295555,0.570713567684432
54.56667,-1.16667,0.579635063949273,-0.0118042955815474,0.814790679405665
42.9075,-90.36556,-0.00467318870287796,-0.732438878308591,0.680816752767879
48.06667,30.96667,0.573015388069887,0.343848861197685,0.743922929938426
